id,theme_id,category_id,start_m,investments_m,crowdfunding_m,team_idx,tech_idx,comp_idx,social_idx,demand_idx
988,7,7,73250,9500,46796,4.0,9.7,9.6,9.5,5.9
989,5,2,82250,153500,19490,1.2,5.8,3.9,6.2,4.1
990,2,2,36250,168500,45209,5.1,2.6,8.3,8.4,2.9
991,6,1,21250,40000,38740,3.5,5.7,5.3,1.2,1.3
992,7,10,14750,45000,45038,5.1,4.0,6.6,9.9,4.0
993,8,5,97500,175000,2319,1.1,4.5,5.3,7.2,6.9
994,3,5,25750,179000,26915,2.1,5.3,4.5,9.0,8.4
995,7,4,2500,73000,44846,9.4,6.0,1.3,7.6,2.1
996,4,7,29750,171000,39115,4.8,7.6,1.9,9.9,1.6
997,3,9,88750,183000,44581,2.2,1.1,4.7,8.1,6.2
998,9,7,58000,25000,41214,9.9,4.0,7.7,4.3,6.2
999,7,5,83250,12500,36793,9.9,6.8,9.1,6.2,3.2
1000,9,10,19500,190000,15888,3.4,6.2,2.4,7.7,6.4
1001,8,6,68000,73000,2637,7.3,7.8,2.8,6.6,1.1
1002,8,1,65000,54000,11861,6.5,8.2,8.2,8.4,5.7
1003,1,6,750,197500,26503,5.9,8.4,8.0,7.8,5.3
1004,5,6,84000,184500,11653,1.3,7.4,8.2,2.0,8.1
1005,8,3,56250,6500,9715,2.7,5.8,1.1,7.8,2.8
1006,8,8,52250,48500,12844,7.2,7.6,8.6,4.6,9.4
1007,7,4,18750,144500,32509,4.9,6.3,1.7,7.8,2.8
1008,3,6,38750,38500,36206,4.7,6.3,4.7,1.2,1.8
1009,9,3,84000,1000,43495,3.7,5.2,9.2,5.1,3.2
1010,4,5,92500,28000,15145,3.3,2.0,2.5,7.9,1.8
1011,3,4,70750,71000,49268,7.1,4.4,8.4,9.7,5.3
1012,9,5,76750,34000,4943,5.4,9.7,6.6,3.0,7.3
1013,9,6,99000,102500,9426,6.0,5.8,9.1,3.4,6.1
1014,3,6,6500,122500,22699,6.1,1.5,3.2,1.1,9.4
1015,8,2,91250,60500,13690,6.2,8.2,3.2,8.9,3.3
1016,6,2,43000,135000,35878,4.5,5.2,9.9,5.8,3.0
1017,1,10,9000,193000,27151,1.7,1.7,3.1,9.9,2.9
1018,1,3,48000,60000,28365,9.7,9.2,7.3,2.8,6.4
1019,5,9,65000,168000,33700,8.5,1.4,7.4,1.5,7.3
1020,5,7,45500,173000,34467,7.4,6.4,9.4,8.8,6.4
1021,5,2,72500,5500,35266,4.5,5.8,9.3,2.7,8.4
1022,5,9,12250,87000,34351,5.7,4.6,7.8,9.9,6.7
1023,4,5,38250,132500,2586,1.7,2.2,2.9,8.0,4.4
1024,2,2,11250,45000,19332,3.7,8.8,3.8,1.1,3.6
1025,2,4,21500,191500,24805,3.7,6.5,4.2,3.3,6.7
1026,5,2,86750,10000,33285,9.5,1.9,6.7,5.5,2.7
1027,8,8,9000,89000,37343,10.0,8.3,1.6,3.5,7.3
1028,9,7,33750,142000,13616,1.9,6.5,1.2,8.3,1.0
1029,4,3,50250,128500,13374,9.6,4.0,6.3,9.8,8.2
1030,1,7,63250,8000,14867,10.0,8.8,4.1,3.7,5.6
1031,6,3,45500,114000,13136,5.8,5.1,6.7,7.5,2.8
1032,5,5,73750,72000,45688,8.0,1.5,3.7,8.3,6.2
1033,3,6,29500,58500,49269,3.7,6.8,2.6,6.0,4.5
1034,6,3,34750,196000,13517,2.4,1.5,6.4,2.8,7.1
1035,7,1,86500,91000,1815,2.9,2.5,6.3,8.5,8.9
1036,2,7,20500,136000,43065,8.4,7.9,3.1,1.8,1.5
1037,4,3,66000,16500,27650,7.5,2.0,1.4,4.3,8.7
1038,3,2,1500,183500,20113,3.5,9.4,7.6,8.7,7.0
1039,4,4,4250,81000,36644,8.6,5.6,4.6,1.8,4.2
1040,6,5,94250,39000,7989,1.9,9.4,6.8,6.0,2.2
1041,5,7,94250,167500,41670,6.2,9.4,7.3,7.0,4.9
1042,4,9,55000,116000,30171,3.6,6.4,4.6,5.0,9.8
1043,7,1,73500,163000,32985,6.1,4.0,1.4,5.6,3.1
1044,5,3,63250,23000,19746,1.0,9.7,3.6,4.3,8.6
1045,3,8,95250,162500,2291,3.5,9.2,4.9,4.7,7.4
1046,6,8,28750,146500,42656,2.5,7.0,5.0,4.8,2.7
1047,7,4,19250,198500,32419,9.2,4.6,2.1,9.8,6.6
1048,2,1,76500,97500,7419,3.0,9.4,1.8,8.7,7.7
1049,9,4,97000,189000,47748,9.1,6.7,3.5,2.5,1.4
1050,8,9,14000,35500,32220,3.2,9.4,3.3,5.3,3.5
1051,5,8,19500,64500,27337,2.7,1.5,2.2,9.9,6.5
1052,4,4,52000,191500,20869,6.9,5.3,1.3,8.0,2.9
1053,7,9,18750,160000,36159,7.2,6.5,4.6,4.4,1.3
1054,3,3,52250,107000,22661,5.7,9.1,6.4,3.1,4.8
1055,4,10,73750,85000,21953,3.3,8.9,8.4,2.5,1.8
1056,3,5,69750,119500,37424,8.1,9.8,4.8,3.3,9.0
1057,8,6,85250,7000,10050,5.5,4.1,3.8,6.5,5.9
1058,5,1,53250,83000,24631,3.5,1.7,3.4,4.8,7.7
1059,9,6,14750,120500,27604,8.5,7.6,8.4,9.4,7.4
1060,5,9,38500,87000,30196,1.8,2.0,2.0,9.3,4.9
1061,8,7,69750,178500,17624,6.8,4.2,1.2,5.2,6.0
1062,8,7,78750,168500,26493,5.3,1.2,3.7,9.6,4.0
1063,2,9,17250,154500,4621,6.9,4.1,4.5,6.9,5.0
1064,2,3,59500,150500,27977,1.6,6.2,1.4,6.9,7.6
1065,1,1,40250,170000,18599,7.2,7.6,2.9,8.6,3.2
1066,1,4,13000,106500,15540,8.1,2.4,6.0,2.3,1.9
1067,4,5,62000,141000,40012,8.2,6.3,7.3,9.5,3.2
1068,4,10,50750,48000,9959,8.9,5.3,9.5,8.3,9.4
1069,1,8,77750,70000,16362,2.7,8.7,6.8,7.0,8.8
1070,6,5,97500,153500,37048,2.8,6.1,2.4,6.9,6.1
1071,9,1,9500,49000,23408,6.4,2.1,8.4,5.5,8.7
1072,5,1,36250,11000,40459,3.4,5.2,1.3,2.7,4.6
1073,6,9,24250,119000,43496,2.2,9.8,8.3,1.8,1.1
1074,8,4,65750,115500,1211,1.2,1.4,5.1,2.0,1.6
1075,9,1,11250,4000,11828,2.5,8.4,8.3,6.4,1.0
1076,1,10,40000,10000,19724,4.1,6.4,5.8,4.8,7.8
1077,8,8,55750,35000,49677,3.3,7.2,7.1,2.2,8.8
1078,9,6,13000,68000,16940,2.3,1.1,7.4,4.1,7.6
1079,8,4,95750,160000,23187,1.3,7.5,7.0,5.2,5.5
1080,4,6,71250,30000,16934,2.7,4.5,1.5,4.9,3.1
1081,1,8,12000,34500,41890,2.8,7.1,1.1,6.1,3.4
1082,6,3,61750,30500,10145,1.8,9.5,8.2,9.0,6.5
1083,8,9,31250,86500,8421,3.3,6.4,3.9,7.5,9.2
1084,8,1,5250,89500,5036,3.2,4.5,3.4,9.0,8.8
1085,7,4,82000,45000,17684,7.0,4.0,5.5,9.2,8.2
1086,6,1,41750,13500,22448,10.0,6.4,6.6,2.9,5.3
1087,6,8,46000,19500,37546,4.1,2.0,4.4,1.4,5.4
1088,6,4,39500,149500,46211,5.4,4.2,5.6,4.0,4.2
1089,5,2,31750,20000,14452,7.6,1.2,3.5,7.3,6.6
1090,2,5,58500,26500,42357,6.6,7.8,5.4,1.6,8.3
1091,1,2,65000,123500,18442,5.3,9.0,3.5,4.3,4.2
1092,2,9,36500,71500,33219,9.3,6.0,9.6,3.5,6.0
1093,1,3,29000,31500,18749,4.8,4.0,8.8,1.9,9.5
1094,3,5,30500,62000,33673,2.3,9.8,5.2,2.2,1.9
1095,7,5,40750,126000,26501,5.9,1.6,1.5,9.0,6.9
1096,2,7,65000,21500,1065,8.6,5.1,2.6,6.3,3.9
1097,1,10,50250,148000,42816,8.0,9.3,9.4,7.9,8.4
1098,4,7,73750,93500,9222,6.9,4.0,3.4,3.9,6.9
1099,1,8,25000,84500,45653,8.8,9.5,9.9,5.8,8.5
1100,9,6,38500,112000,2802,7.1,2.1,4.0,1.6,3.2
1101,5,8,97500,62500,29274,4.2,9.6,3.6,2.9,4.6
1102,4,5,95250,5000,25558,1.4,1.7,4.4,4.2,2.5
1103,4,10,87250,168000,17831,8.2,3.7,7.8,2.4,4.2
1104,2,5,90250,175000,18858,3.2,5.0,4.9,6.9,7.2
1105,2,5,92250,12000,15010,6.0,6.8,8.3,9.2,1.9
1106,5,9,68250,117000,10686,3.3,8.5,7.8,10.0,6.7
1107,4,3,56500,17000,35286,1.1,7.2,3.4,5.9,8.8
1108,7,10,48500,22500,8416,8.0,2.5,5.0,5.2,6.6
1109,4,5,49000,108500,11445,3.2,8.5,4.4,1.3,6.6
1110,2,2,82000,177000,31673,7.0,2.3,9.4,7.9,4.7
1111,2,9,53750,56500,27303,2.4,3.1,5.4,7.2,8.2
1112,1,7,54250,71000,23619,1.8,5.3,4.8,9.4,2.2
1113,2,7,61000,194000,5391,7.0,3.9,2.8,1.5,3.4
1114,3,7,21250,93000,34649,3.3,7.3,8.7,4.6,7.1
1115,5,9,40750,148000,29213,9.0,1.9,4.5,4.2,5.2
1116,9,3,91750,94500,40036,9.2,3.1,7.2,1.9,4.9
1117,4,5,43500,137500,37758,3.0,6.4,7.3,2.1,1.8
1118,1,5,69750,30000,27285,3.9,7.5,5.9,3.8,5.1
1119,8,1,49250,19000,35997,3.9,9.5,7.0,3.9,1.4
1120,8,10,75500,172000,42282,5.5,1.3,9.0,8.8,7.6
1121,4,10,20250,86000,36709,2.2,3.3,4.1,1.6,9.6
1122,1,8,72500,77500,18699,7.3,4.3,2.2,7.9,5.3
1123,2,5,86250,192500,21820,5.6,3.4,4.3,6.2,7.5
1124,8,4,61750,91000,25778,4.0,5.7,1.2,8.7,6.0
1125,1,8,34250,58500,24496,6.5,4.3,9.7,9.0,7.3
1126,1,8,65250,86500,41493,7.0,1.0,3.9,4.8,7.3
1127,9,10,97000,188000,49923,5.3,8.3,9.0,2.8,5.0
1128,3,4,83250,147500,1220,7.0,4.3,5.3,9.3,6.3
1129,3,7,97000,131500,14549,7.2,6.2,3.9,7.0,6.1
1130,7,3,96000,141000,49309,4.8,5.8,3.2,3.7,3.0
1131,9,8,68000,171000,9905,9.1,3.3,1.4,8.4,4.9
1132,3,9,81000,158500,23286,5.5,9.4,7.9,4.5,2.5
1133,9,10,91000,135000,41717,4.6,3.8,7.8,2.6,3.3
1134,6,10,33500,86500,31446,5.6,2.5,7.8,4.7,2.4
1135,6,3,21750,47500,31827,9.4,2.2,4.8,7.2,4.0
1136,7,6,64750,58500,33545,6.2,7.2,1.1,1.9,9.3
1137,9,6,42000,197500,20057,9.3,1.5,8.8,4.1,5.1
1138,5,2,22000,143500,2048,5.1,4.3,5.3,5.3,9.6
1139,7,6,96750,7000,12997,1.5,9.9,2.0,2.2,4.3
1140,5,1,49500,59000,21561,1.6,9.8,7.8,6.7,5.3
1141,4,2,18750,54500,44278,2.8,4.4,7.1,5.6,5.5
1142,2,10,92500,6500,5288,3.0,5.3,8.5,9.9,7.3
1143,2,8,750,27000,20269,2.0,2.5,9.7,3.7,6.1
1144,5,3,97000,11000,31358,8.7,9.2,9.7,3.2,2.9
1145,5,1,75000,26000,36932,8.6,5.2,9.5,6.3,2.9
1146,1,10,85250,166000,25942,9.1,6.5,4.7,3.4,6.7
1147,5,10,58500,103500,1008,6.2,8.2,1.5,1.3,1.7
1148,3,6,26500,60000,48618,9.8,1.7,4.4,8.3,8.9
1149,6,7,29250,80500,26543,7.3,4.4,6.6,5.6,9.0
1150,7,7,14750,48000,42265,8.0,7.6,5.4,1.2,4.9
1151,8,3,34500,179500,27293,6.1,9.2,2.9,5.7,6.2
1152,2,1,42250,169500,49673,6.8,1.2,5.6,8.2,5.8
1153,7,9,97500,126000,39277,3.5,5.2,1.4,5.3,9.4
1154,5,5,90750,130500,16330,8.6,3.1,4.7,8.0,3.5
1155,8,7,49750,143500,39501,5.4,7.9,7.6,4.7,1.6
1156,1,2,22250,23000,17113,5.4,6.9,4.0,2.7,9.0
1157,6,7,11250,46500,21216,4.1,8.7,1.5,7.1,5.0
1158,2,4,7500,198500,13116,4.9,1.7,2.6,9.7,9.8
1159,8,9,33000,134000,40185,9.4,9.8,6.8,4.3,7.1
1160,2,1,58250,163500,25236,3.9,3.3,6.7,6.0,4.8
1161,6,5,56750,77500,26718,1.9,2.3,4.6,8.6,1.0
1162,4,2,30000,185500,42792,7.8,8.1,8.9,4.5,2.2
1163,2,1,71250,81000,10186,4.2,8.6,4.8,4.6,7.4
1164,9,8,5750,111500,40058,6.1,3.5,3.3,4.6,1.7
1165,4,2,78500,53000,41497,3.7,1.7,8.0,6.6,5.1
1166,9,2,53750,199000,33111,2.1,6.4,7.1,4.3,3.1
1167,2,7,2750,123000,24327,8.4,4.7,2.3,6.4,3.1
1168,1,8,15750,34000,34086,8.8,8.8,2.6,6.4,9.1
1169,2,10,43000,193000,21515,9.3,2.7,8.2,4.0,9.2
1170,6,5,78000,24000,35361,1.8,4.8,7.9,2.9,3.3
1171,3,7,39500,8500,15546,5.7,4.7,1.6,7.0,3.9
1172,7,1,52250,23500,15373,1.6,3.4,6.0,5.4,4.2
1173,1,7,4250,134500,31926,5.2,2.2,5.8,4.4,2.6
1174,2,8,30500,78500,47210,9.1,2.7,4.5,3.8,6.9
1175,1,7,750,61000,2292,3.4,6.7,5.4,5.1,9.3
1176,4,2,99750,69500,37582,8.6,3.4,9.3,4.8,2.2
1177,9,3,72500,24000,7469,9.8,2.3,5.1,7.3,2.1
1178,6,6,36250,96500,2431,6.4,3.7,1.9,3.5,2.5
1179,1,4,90000,64500,41268,9.4,7.0,6.7,2.7,1.5
1180,1,3,61000,54500,10960,4.6,9.4,8.4,6.9,4.0
1181,9,4,22000,97000,25325,4.5,9.1,6.4,6.0,3.9
1182,5,8,6750,92000,19005,8.6,3.0,7.7,5.8,1.4
1183,3,3,28250,10500,47410,1.8,2.3,7.6,3.3,1.4
1184,8,10,37500,158000,23588,3.6,9.7,8.1,6.6,6.7
1185,3,2,66500,53500,6313,4.8,7.7,9.4,9.3,9.2
1186,3,7,69750,95000,45493,6.5,6.9,4.5,6.7,9.0
1187,5,6,2000,191500,39055,2.4,7.2,2.7,6.8,4.3
1188,8,7,7250,25500,45422,7.6,8.0,3.5,9.8,2.5
1189,1,2,72000,5500,28758,6.0,8.7,1.4,3.4,9.2
1190,6,9,65250,35000,37633,4.3,1.6,9.9,5.5,2.4
1191,1,7,37500,171500,16112,10.0,1.2,9.9,3.9,6.3
1192,7,1,1500,128000,21701,9.3,8.3,4.9,6.7,5.2
1193,5,2,3000,190500,19071,5.9,8.6,4.2,3.8,9.6
1194,2,7,85500,168500,43066,5.2,5.5,8.8,5.9,2.7
1195,3,7,14750,75500,11046,2.8,6.6,8.8,9.4,9.0
1196,5,4,8500,76000,34787,2.5,5.0,9.3,1.9,5.7
1197,9,7,20000,170000,27143,7.1,3.8,1.6,9.2,9.9
1198,7,3,44500,31000,21603,8.6,8.3,1.6,6.7,5.5
1199,7,10,26500,172000,16055,8.8,1.1,9.6,4.9,4.8
1200,4,9,86250,49000,1515,9.9,5.6,9.2,9.9,6.4
1201,3,4,10250,134000,33466,9.7,1.2,5.4,7.7,6.9
1202,4,6,68500,78500,11149,5.4,9.8,6.9,7.7,3.7
1203,2,5,82000,49500,29598,3.3,1.5,3.5,9.4,1.3
1204,4,8,26500,72500,12684,6.2,8.5,8.9,2.5,9.1
1205,3,8,17000,48500,10270,8.1,8.6,5.3,9.0,5.5
1206,2,2,21000,142000,13171,8.0,7.4,9.5,4.7,4.4
1207,2,9,19250,20000,1926,6.2,6.9,2.6,6.1,5.8
1208,3,1,97750,73000,17048,9.0,4.5,4.6,4.1,7.8
1209,4,8,6000,177500,32612,2.9,2.4,4.0,5.0,7.2
1210,7,10,29750,114500,12378,5.8,3.5,4.4,1.9,5.9
1211,6,4,19000,130500,5783,5.9,1.7,4.8,9.2,8.7
1212,4,2,52250,168500,40701,6.5,6.5,2.8,5.6,9.2
1213,7,5,71000,15000,30968,9.9,6.8,5.6,3.9,8.9
1214,4,9,1000,53000,42080,2.8,1.3,8.0,3.7,5.2
1215,4,9,48750,112500,43087,2.9,6.5,9.1,2.5,9.8
1216,8,6,14250,167500,28720,3.9,7.3,6.1,8.5,9.3
1217,2,8,98000,89500,16961,4.0,9.1,5.1,8.9,6.0
1218,6,8,37250,173000,26291,7.0,5.1,9.4,6.7,7.8
1219,1,9,16500,62500,44221,9.9,8.1,1.3,2.9,1.5
1220,8,10,74750,187000,45852,9.1,3.9,5.2,7.8,6.0
1221,7,7,87750,64500,30949,9.6,9.3,8.9,9.6,9.0
1222,7,10,92750,196500,40509,5.2,7.8,1.5,9.3,7.5
1223,5,8,24750,96000,11599,7.5,4.7,1.4,8.6,1.4
1224,1,4,60000,77000,37869,8.5,3.6,1.1,4.6,5.9
1225,2,10,93250,152000,10601,5.6,9.4,8.6,2.6,2.5
1226,3,10,17500,121000,38651,8.6,1.8,7.9,1.6,1.9
1227,4,3,22750,102000,33620,2.4,9.2,5.1,3.5,4.2
1228,4,5,2250,27500,35849,2.9,8.8,5.9,4.9,6.6
1229,8,2,97000,146500,47642,8.4,6.0,9.6,3.9,1.8
1230,1,8,8750,50000,13839,6.7,3.6,3.1,9.5,2.1
1231,1,4,55500,80000,5452,2.3,9.0,7.3,3.2,4.8
1232,1,10,69750,177500,23992,2.9,6.8,6.9,6.5,4.0
1233,9,6,17000,89000,36549,2.5,3.9,6.4,2.9,7.3
1234,6,10,78750,82000,4994,1.6,7.6,5.6,8.7,4.4
1235,3,10,92750,124000,39637,9.9,7.4,3.7,6.9,6.9
1236,4,4,80000,83000,1850,5.0,8.8,5.8,4.5,2.9
1237,2,5,6750,186500,35297,7.9,6.9,7.5,8.4,4.3
1238,9,1,22250,166000,39765,6.4,7.4,7.3,2.1,2.7
1239,4,8,56000,156500,42474,4.0,2.7,3.3,3.0,3.0
1240,1,10,62250,137500,30155,5.1,4.3,8.3,8.8,9.5
1241,2,7,47500,83500,2396,10.0,2.2,6.4,4.7,9.0
1242,1,8,44500,51000,7791,2.5,9.9,9.5,2.5,7.1
1243,1,4,88500,158500,46520,7.3,7.6,2.5,7.9,7.4
1244,7,6,97500,23500,13202,7.5,1.6,2.4,5.8,4.8
1245,9,6,71500,71500,32517,5.0,2.5,8.8,6.5,6.6
1246,7,9,36500,93500,23264,3.4,3.5,3.5,9.7,4.1
1247,2,3,33750,53000,32110,4.3,7.1,5.4,1.4,9.2
1248,9,7,19250,136000,25855,3.2,8.4,9.1,8.5,7.0
1249,7,8,14000,194500,47107,4.4,6.0,3.2,5.8,5.0
1250,1,3,40000,60000,48105,1.5,3.3,9.2,8.3,5.3
1251,1,4,1750,81500,36821,8.8,5.7,3.4,1.9,9.4
1252,6,6,38250,125000,40548,2.7,6.4,6.4,1.9,6.1
1253,6,6,23250,82500,32620,2.2,2.8,5.5,5.9,5.8
1254,1,7,63750,124000,27990,9.0,8.6,8.3,9.5,9.5
1255,2,8,24250,171500,42574,2.5,6.4,3.1,4.4,3.9
1256,1,2,38750,101500,11469,1.8,9.6,5.0,7.3,9.8
1257,3,8,4000,37500,24746,6.6,10.0,2.5,7.0,6.5
1258,1,1,21750,156000,27618,9.6,6.8,3.5,6.6,5.7
1259,4,1,30500,198500,9612,2.7,7.1,2.8,8.0,9.7
1260,1,5,97750,148000,16667,8.8,7.2,8.3,5.5,3.5
1261,8,8,65500,192500,36446,6.3,6.1,3.8,9.4,8.6
1262,6,9,15250,86000,4631,7.0,5.3,7.6,9.7,1.2
1263,6,6,83250,91000,4001,9.2,2.7,4.8,6.9,4.7
1264,1,4,7000,125500,27581,3.0,6.6,7.1,8.0,6.9
1265,7,5,22000,154500,4609,4.1,5.0,8.3,9.6,9.7
1266,3,8,24500,93500,46722,4.6,6.5,2.9,6.3,6.4
1267,6,8,70750,125000,27198,8.5,5.9,3.4,9.9,9.3
1268,3,2,29500,182500,19182,7.3,9.5,5.7,9.6,7.3
1269,4,7,30500,53500,6414,8.0,3.5,5.1,8.9,8.7
1270,7,3,59750,193000,48418,4.5,9.8,9.5,7.7,2.9
1271,3,1,22000,3500,41203,2.0,7.2,9.7,2.2,1.8
1272,2,9,15500,108500,17449,6.9,4.6,9.1,6.6,6.6
1273,5,1,87750,18000,47108,2.9,1.7,4.3,9.5,2.0
1274,3,4,73750,48000,24110,8.9,1.5,2.9,7.7,4.6
1275,2,1,49750,5500,1661,1.3,8.6,7.5,5.2,4.6
1276,3,3,7000,13000,24939,5.2,2.3,4.2,3.0,4.8
1277,6,9,80500,3000,17324,4.5,2.8,2.5,8.5,5.3
1278,5,5,59750,56000,37664,5.4,8.9,4.0,10.0,9.5
1279,3,1,92500,71500,26230,4.0,6.2,8.6,7.8,3.9
1280,4,7,56000,18000,12084,9.8,4.8,8.1,7.4,6.6
1281,2,6,64250,110000,44731,3.7,1.7,5.3,2.4,7.8
1282,8,6,71750,59000,5141,4.8,9.7,2.6,9.2,6.6
1283,9,6,7250,62000,6383,9.6,7.0,7.3,6.1,8.5
1284,4,1,48000,89500,10918,9.9,1.1,9.3,2.4,8.4
1285,1,9,91000,15000,11592,2.7,3.0,5.6,1.8,2.7
1286,2,2,77500,86500,1478,2.5,4.5,1.3,3.1,9.8
1287,6,7,48250,86000,36479,1.7,8.5,5.4,4.9,7.5
1288,7,6,76500,21000,17324,4.4,4.1,5.1,6.8,2.2
1289,1,8,21500,64500,32611,3.4,3.7,9.3,2.1,2.6
1290,9,6,58250,73500,35256,6.0,3.6,6.1,3.0,2.5
1291,4,1,81250,12500,8243,9.5,1.3,1.5,4.7,8.3
1292,1,8,91500,24000,10309,2.6,3.5,5.0,8.7,7.7
1293,3,10,87500,178500,12035,4.8,4.0,5.6,5.5,5.5
1294,3,6,10250,167000,45315,2.3,7.3,8.3,2.0,7.1
1295,6,3,69000,189000,25878,9.9,7.4,2.8,8.5,7.2
1296,6,3,18500,151000,2184,3.4,1.3,3.9,3.7,5.8
1297,4,9,25000,115500,42764,1.9,4.3,7.2,7.9,5.9
1298,2,1,51500,167500,28299,8.6,1.4,9.6,6.6,9.6
1299,9,3,6000,82500,8589,6.0,2.5,2.1,2.8,5.5
1300,9,9,66000,113000,12786,3.0,1.3,3.4,6.1,7.5
1301,5,8,63250,48000,7371,9.7,4.1,2.0,4.5,9.7
1302,9,8,35500,161500,18048,8.3,9.1,8.3,2.1,6.2
1303,7,9,35000,117500,7420,1.8,7.4,6.1,4.6,5.8
1304,8,10,55500,131000,10588,4.5,2.5,3.4,9.0,5.6
1305,6,6,67000,134000,49446,3.0,9.0,8.9,8.8,7.1
1306,7,10,86000,118000,29347,8.3,2.5,8.9,2.6,8.2
1307,8,5,33500,22500,31310,3.9,7.7,9.1,5.2,3.5
1308,9,6,74750,86500,24408,8.0,5.3,4.6,7.3,7.4
1309,3,9,100000,106000,24145,8.5,5.9,6.6,6.2,3.2
1310,9,2,59750,163000,3973,6.7,2.7,5.9,8.1,7.0
1311,9,9,29500,95500,36247,7.3,7.8,4.0,3.1,8.2
1312,1,6,60000,59000,12605,9.0,2.4,5.5,3.6,1.9
1313,3,6,70750,166000,8237,9.5,2.5,2.2,3.6,1.4
1314,2,2,17250,113000,16610,7.5,2.8,4.5,8.8,1.2
1315,2,5,750,63000,29909,5.1,7.4,1.2,1.7,3.4
1316,9,2,93000,5500,43503,9.3,9.1,2.2,7.1,8.5
1317,6,3,77750,182500,7042,2.8,5.3,3.8,1.4,8.0
1318,9,4,67500,45500,36327,4.2,6.3,5.5,8.5,2.1
1319,8,4,78500,26000,42965,7.4,4.5,9.5,9.8,7.0
1320,7,4,90000,112000,3141,8.5,8.0,1.7,2.3,9.8
1321,3,3,55500,51500,9696,4.9,2.9,7.8,6.4,7.9
1322,8,2,77250,152000,1916,3.6,6.8,8.1,4.9,8.3
1323,6,5,79500,157000,16059,4.3,1.4,6.5,7.8,2.0
1324,9,1,7750,87000,2597,8.9,3.2,8.3,1.4,9.6
1325,4,6,73750,175500,27346,4.1,8.3,2.3,1.1,7.0
1326,5,1,94000,48000,35671,3.8,2.5,5.4,9.2,8.3
1327,6,9,25750,71500,38817,5.0,2.3,5.1,5.5,7.1
1328,5,3,90250,67500,30731,1.5,2.0,1.6,4.5,1.7
1329,5,3,53500,120000,17003,1.6,8.2,8.4,4.1,3.4
1330,2,10,60500,110000,34019,1.7,5.7,2.5,3.2,3.8
1331,7,8,40000,166000,15555,5.5,6.3,6.3,2.4,5.1
1332,6,3,57500,196500,25735,3.9,9.7,4.4,9.7,7.4
1333,9,3,81250,54500,12969,6.4,9.2,5.1,8.4,6.7
1334,3,2,77000,130000,33389,6.6,1.9,6.1,1.2,5.1
1335,3,4,64750,191000,30841,4.5,2.8,8.7,6.8,3.2
1336,2,8,89000,109000,40209,5.3,5.6,3.0,6.9,6.5
1337,6,10,81500,121000,49463,9.5,5.0,3.0,2.7,8.4
1338,8,10,25000,40500,29589,9.5,7.5,4.6,7.3,7.7
1339,3,4,46250,141000,20601,8.7,4.6,6.5,2.0,3.4
1340,4,7,31750,62500,4379,8.8,1.3,6.9,5.2,2.9
1341,4,4,3000,113000,8118,8.1,3.0,9.0,5.5,6.1
1342,1,3,28750,89500,16701,9.1,3.8,5.3,6.3,7.6
1343,9,1,36500,129500,21249,9.0,1.5,7.5,6.1,4.8
1344,9,3,12000,22000,32814,6.5,6.7,3.0,1.8,4.9
1345,6,10,44750,11500,34212,3.7,2.5,5.4,1.6,8.4
1346,8,9,10250,40500,4719,4.8,6.3,9.3,3.1,8.7
1347,5,2,20000,175000,36697,8.1,7.7,1.8,1.6,2.9
1348,8,10,35500,68500,21150,2.8,6.6,2.6,9.7,8.9
1349,3,6,91000,19000,36791,2.6,6.2,7.7,8.3,5.8
1350,7,8,43000,129500,23707,2.8,1.3,9.1,3.7,5.4
1351,6,4,65000,177500,42200,9.6,4.4,9.5,2.6,7.3
1352,3,2,21250,161500,27969,1.9,9.3,4.7,2.9,4.4
1353,8,1,45500,41000,26603,3.8,2.8,9.3,2.8,2.7
1354,7,7,8250,14500,20018,3.4,7.0,2.3,1.2,8.1
1355,9,4,58000,78500,45137,5.9,7.6,6.8,8.0,2.5
1356,9,4,78500,72500,36182,6.7,9.0,2.2,2.9,7.4
1357,3,3,79250,133000,41848,5.2,7.8,8.5,6.8,2.8
1358,4,2,75500,184000,45549,4.7,4.2,5.5,9.1,3.2
1359,5,2,29250,21000,19001,1.1,6.6,3.4,8.0,9.9
1360,9,1,82000,135500,16687,7.2,6.9,2.3,6.0,7.6
1361,2,6,97250,123500,24467,3.6,9.9,2.6,2.7,3.4
1362,9,10,77000,198500,10005,8.4,4.5,2.8,5.2,4.3
1363,5,4,97250,101000,48368,9.8,2.5,6.4,2.4,3.5
1364,1,6,8000,14500,36454,8.1,5.0,10.0,2.7,7.6
1365,1,9,89750,109500,29290,4.5,9.5,6.7,5.4,9.6
1366,6,8,1500,113000,46386,6.9,6.2,1.7,9.6,2.8
1367,1,8,95500,134000,21412,6.3,2.6,6.1,1.9,9.4
1368,7,9,4000,171500,21429,1.7,4.9,9.0,5.9,4.8
1369,9,3,95000,14000,6795,9.2,1.9,5.7,6.7,9.3
1370,4,6,43250,168000,29568,3.3,1.8,2.6,7.3,7.1
1371,7,1,56250,16000,26953,4.6,8.7,2.7,3.3,4.7
1372,2,2,36500,5500,22254,2.9,4.5,8.7,8.0,1.6
1373,6,4,84250,116000,44703,7.9,9.8,7.3,3.5,3.3
1374,9,3,32000,195500,21476,8.9,7.9,9.4,1.4,1.1
